datasetid,splitid,modelname,slicename,slicevalue,nrows,mae,rmse,mape
A3,roll_02,persistence,gaplenpvbin,2,6,81.44084078202316,117.152902025998,16.959314944593316
A3,roll_02,persistence,gaplenpvbin,3,7,212.3264485878651,352.87953903686173,21.164475649458367
A3,roll_02,persistence,gaplentempbin,0,167,448.9457162149462,690.7010939146944,69.05619842777008
A3,roll_02,persistence,imputed_any,0,153,477.0632867452539,717.276395177727,73.72745086620608
A3,roll_02,persistence,imputed_any,1,14,141.66083827658332,261.0536133258675,18.006082493433876
A3,roll_02,persistence,imputed_count,0,153,477.0632867452539,717.276395177727,73.72745086620608
A3,roll_02,persistence,imputed_count,1,14,141.66083827658332,261.0536133258675,18.006082493433876
A3,roll_02,persistence,is_daylight,0,104,342.2493530620492,533.0649839138016,32.3461969426976
A3,roll_02,persistence,is_daylight,1,63,625.079395070522,891.9204834453851,129.65683579995323
A3,roll_02,persistence,overall,ALL,167,448.9457162149462,690.7010939146944,69.05619842777008
A3,roll_02,persistence,pool_on,0,167,448.9457162149462,690.7010939146944,69.05619842777008
A3,roll_02,persistence,pool_switch,0,167,448.9457162149462,690.7010939146944,69.05619842777008
A3,roll_02,persistence,pv_regime,high,4,843.5037588234306,873.7891258005028,440.0433006712523
A3,roll_02,persistence,pv_regime,low,31,711.9626111037645,1008.329260275867,66.29987603745661
A3,roll_02,persistence,pv_regime,med,18,567.3528489785648,844.534121201102,228.40271758627907
A3,roll_02,persistence,pv_regime,night,114,344.88357321729313,531.9566642369306,31.628656675775595
A3,roll_02,persistence,temp_bin,0,3,382.3570183568704,545.265013648467,19.868913894800745
A3,roll_02,persistence,temp_bin,1,88,326.483094968501,531.0215087760715,31.620954497520863
A3,roll_02,persistence,temp_bin,2,74,600.2314355492437,852.0951153212393,108.49047144955001
A3,roll_02,persistence,temp_bin,3,2,339.6124824766389,342.7432627370007,330.9197563523324
A3,roll_02,rf,flag_demand_imputed,0,167,408.4228599488166,581.5397403590157,74.13922457532098
A3,roll_02,rf,flag_pool_imputed,0,167,408.4228599488166,581.5397403590157,74.13922457532098
A3,roll_02,rf,flag_pv_imputed,0,153,434.4466754874899,605.2453324778838,78.9028521162708
A3,roll_02,rf,flag_pv_imputed,1,14,124.01973299045792,175.30011319620488,22.079580734940826
A3,roll_02,rf,flag_temp_imputed,0,167,408.4228599488166,581.5397403590157,74.13922457532098
A3,roll_02,rf,gaplendemandbin,0,167,408.4228599488166,581.5397403590157,74.13922457532098
A3,roll_02,rf,gaplenpoolbin,0,167,408.4228599488166,581.5397403590157,74.13922457532098
A3,roll_02,rf,gaplenpvbin,0,153,434.4466754874899,605.2453324778838,78.9028521162708
A3,roll_02,rf,gaplenpvbin,1,1,11.254146666902273,11.254146666902273,2.9454614342236707
A3,roll_02,rf,gaplenpvbin,2,6,179.4969275264383,232.73516521992082,35.58033166830341
A3,roll_02,rf,gaplenpvbin,3,7,92.57722143441129,122.53350388221425,13.240954120732487
A3,roll_02,rf,gaplentempbin,0,167,408.4228599488166,581.5397403590157,74.13922457532098
A3,roll_02,rf,imputed_any,0,153,434.4466754874899,605.2453324778838,78.9028521162708
A3,roll_02,rf,imputed_any,1,14,124.01973299045792,175.30011319620488,22.079580734940826
A3,roll_02,rf,imputed_count,0,153,434.4466754874899,605.2453324778838,78.9028521162708
A3,roll_02,rf,imputed_count,1,14,124.01973299045792,175.30011319620488,22.079580734940826
A3,roll_02,rf,is_daylight,0,104,291.58992586819,406.2166446986722,33.38135556244363
A3,roll_02,rf,is_daylight,1,63,601.2899257327081,789.9792074143886,141.42205596165817
A3,roll_02,rf,overall,ALL,167,408.4228599488166,581.5397403590157,74.13922457532098
A3,roll_02,rf,pool_on,0,167,408.4228599488166,581.5397403590157,74.13922457532098
A3,roll_02,rf,pool_switch,0,167,408.4228599488166,581.5397403590157,74.13922457532098
A3,roll_02,rf,pv_regime,high,4,786.5835582340663,869.3087352621657,497.985686884169
A3,roll_02,rf,pv_regime,low,31,670.5627189907258,899.4473475899474,69.3739677877962
A3,roll_02,rf,pv_regime,med,18,583.5719025420717,733.2710353857955,252.7870640669531
A3,roll_02,rf,pv_regime,night,114,296.215305649529,404.98166353845266,32.35568071855342
A3,roll_02,rf,temp_bin,0,3,139.0764372495796,147.5763458044789,7.278372241169985
A3,roll_02,rf,temp_bin,1,88,308.4856494801122,434.3060994933537,33.56544077304227
A3,roll_02,rf,temp_bin,2,74,539.2518868833815,730.8336183879771,116.71844316341571
A3,roll_02,rf,temp_bin,3,2,369.0057580417613,379.9376190716165,384.24590261730526
A3,roll_03,mlr,flag_demand_imputed,0,167,456.6290905297339,590.6879365902295,78.42543909653482
A3,roll_03,mlr,flag_pool_imputed,0,167,456.6290905297339,590.6879365902295,78.42543909653482
A3,roll_03,mlr,flag_pv_imputed,0,147,484.6458330112284,618.2044177172102,84.12073713031705
A3,roll_03,mlr,flag_pv_imputed,1,20,250.70603329074933,323.1384077947262,36.564998548235295
A3,roll_03,mlr,flag_temp_imputed,0,167,456.6290905297339,590.6879365902295,78.42543909653482
A3,roll_03,mlr,gaplendemandbin,0,167,456.6290905297339,590.6879365902295,78.42543909653482
A3,roll_03,mlr,gaplenpoolbin,0,167,456.6290905297339,590.6879365902295,78.42543909653482
A3,roll_03,mlr,gaplenpvbin,0,147,484.6458330112284,618.2044177172102,84.12073713031705
A3,roll_03,mlr,gaplenpvbin,1,2,156.7236129219775,160.24812786589877,23.879812561622074
A3,roll_03,mlr,gaplenpvbin,2,7,367.3410822331706,462.52753118558,49.49178762226117
A3,roll_03,mlr,gaplenpvbin,3,11,193.5714422126217,221.45955246146806,30.64525749869396
A3,roll_03,mlr,gaplentempbin,0,167,456.6290905297339,590.6879365902295,78.42543909653482
A3,roll_03,mlr,imputed_any,0,147,484.6458330112284,618.2044177172102,84.12073713031705
A3,roll_03,mlr,imputed_any,1,20,250.70603329074933,323.1384077947262,36.564998548235295
A3,roll_03,mlr,imputed_count,0,147,484.6458330112284,618.2044177172102,84.12073713031705
A3,roll_03,mlr,imputed_count,1,20,250.70603329074933,323.1384077947262,36.564998548235295
A3,roll_03,mlr,is_daylight,0,104,420.14075790844703,541.7136401668103,43.441606849295574
A3,roll_03,mlr,is_daylight,1,63,516.863798349001,663.6737861938983,136.17652725070747
A3,roll_03,mlr,overall,ALL,167,456.6290905297339,590.6879365902295,78.42543909653482
A3,roll_03,mlr,pool_on,0,167,456.6290905297339,590.6879365902295,78.42543909653482
A3,roll_03,mlr,pool_switch,0,167,456.6290905297339,590.6879365902295,78.42543909653482
A3,roll_03,mlr,pv_regime,high,7,915.9154664576006,1025.017406707108,250.1875337513328
A3,roll_03,mlr,pv_regime,low,29,525.8050078773289,656.8210915440087,137.3970758820346
A3,roll_03,mlr,pv_regime,med,19,438.6007571424486,578.5247986458852,132.95587810930033
A3,roll_03,mlr,pv_regime,night,112,413.0704485635115,534.8863921185947,43.170167037556
A3,roll_03,mlr,temp_bin,1,60,332.3117900882276,418.7560948740103,43.06617338833167
A3,roll_03,mlr,temp_bin,2,99,543.7706076059308,685.7232363231907,99.70522568028117
A3,roll_03,mlr,temp_bin,3,8,310.6325700230949,386.5754247522195,80.28257293419676
A3,roll_03,persistence,flag_demand_imputed,0,167,451.6067950740062,635.4412020496833,74.02747971675704
A3,roll_03,persistence,flag_pool_imputed,0,167,451.6067950740062,635.4412020496833,74.02747971675704
A3,roll_03,persistence,flag_pv_imputed,0,147,489.8877120148567,666.3876033382725,82.04271941067812
A3,roll_03,persistence,flag_pv_imputed,1,20,170.2420555587556,328.14125632276426,15.115467966437155
A3,roll_03,persistence,flag_temp_imputed,0,167,451.6067950740062,635.4412020496833,74.02747971675704
A3,roll_03,persistence,gaplendemandbin,0,167,451.6067950740062,635.4412020496833,74.02747971675704
A3,roll_03,persistence,gaplenpoolbin,0,167,451.6067950740062,635.4412020496833,74.02747971675704
A3,roll_03,persistence,gaplenpvbin,0,147,489.8877120148567,666.3876033382725,82.04271941067812
A3,roll_03,persistence,gaplenpvbin,1,2,329.47004519743064,464.4152307340205,32.19419975252581
A3,roll_03,persistence,gaplenpvbin,2,7,284.4953365047382,439.62940768232056,22.647738451511536
A3,roll_03,persistence,gaplenpvbin,3,11,68.58487865882574,183.21685022062059,7.216980969373702
A3,roll_03,persistence,gaplentempbin,0,167,451.6067950740062,635.4412020496833,74.02747971675704
A3,roll_03,persistence,imputed_any,0,147,489.8877120148567,666.3876033382725,82.04271941067812
A3,roll_03,persistence,imputed_any,1,20,170.2420555587556,328.14125632276426,15.115467966437155
A3,roll_03,persistence,imputed_count,0,147,489.8877120148567,666.3876033382725,82.04271941067812
A3,roll_03,persistence,imputed_count,1,20,170.2420555587556,328.14125632276426,15.115467966437155
A3,roll_03,persistence,is_daylight,0,104,399.2904136970634,610.7277321046823,35.58601198421636
A3,roll_03,persistence,is_daylight,1,63,537.9703452835627,674.2590562815245,137.4864105768242
A3,roll_03,persistence,overall,ALL,167,451.6067950740062,635.4412020496833,74.02747971675704
A3,roll_03,persistence,pool_on,0,167,451.6067950740062,635.4412020496833,74.02747971675704
A3,roll_03,persistence,pool_switch,0,167,451.6067950740062,635.4412020496833,74.02747971675704
A3,roll_03,persistence,pv_regime,high,7,930.2463895815833,1104.6681494983393,307.630188863596
A3,roll_03,persistence,pv_regime,low,29,486.93954023771073,595.72592485432,106.19747369468624
A3,roll_03,persistence,pv_regime,med,19,589.6545589852894,688.9608732205905,168.47062985214322
A3,roll_03,persistence,pv_regime,night,112,389.1243460953022,594.4660978460304,35.07597398496994
A3,roll_03,persistence,temp_bin,1,60,312.32137322397,494.99760583602716,30.42041796515742
A3,roll_03,persistence,temp_bin,2,99,521.3957673414204,703.1931029678727,95.22347756254432
A3,roll_03,persistence,temp_bin,3,8,632.6089271400277,687.1363399747343,138.77996951213683
A3,roll_03,rf,flag_demand_imputed,0,167,413.67709977088623,591.7631250667937,68.74129791074213
A3,roll_03,rf,flag_pool_imputed,0,167,413.67709977088623,591.7631250667937,68.74129791074213
A3,roll_03,rf,flag_pv_imputed,0,147,453.8146255033805,628.0978613541348,75.52147255032635
A3,roll_03,rf,flag_pv_imputed,1,20,118.66628563705368,156.22784934187925,18.9070143097982
A3,roll_03,rf,flag_temp_imputed,0,167,413.67709977088623,591.7631250667937,68.74129791074213
A3,roll_03,rf,gaplendemandbin,0,167,413.67709977088623,591.7631250667937,68.74129791074213
A3,roll_03,rf,gaplenpoolbin,0,167,413.67709977088623,591.7631250667937,68.74129791074213
A3,roll_03,rf,gaplenpvbin,0,147,453.8146255033805,628.0978613541348,75.52147255032635
A3,roll_03,rf,gaplenpvbin,1,2,103.58377265625234,138.64317965084686,10.874803472171164
A3,roll_03,rf,gaplenpvbin,2,7,78.12506491470457,104.3014473125403,13.080131795635866
A3,roll_03,rf,gaplenpvbin,3,11,147.20751936596696,184.279287123932,24.075432425651876
A3,roll_03,rf,gaplentempbin,0,167,413.67709977088623,591.7631250667937,68.74129791074213
A3,roll_03,rf,imputed_any,0,147,453.8146255033805,628.0978613541348,75.52147255032635
A3,roll_03,rf,imputed_any,1,20,118.66628563705368,156.22784934187925,18.9070143097982
A3,roll_03,rf,imputed_count,0,147,453.8146255033805,628.0978613541348,75.52147255032635
A3,roll_03,rf,imputed_count,1,20,118.66628563705368,156.22784934187925,18.9070143097982
A3,roll_03,rf,is_daylight,0,104,319.83108162667423,491.7709701534636,30.369311226297985
A3,roll_03,rf,is_daylight,1,63,568.5975106756172,727.3504548923405,132.08552989776106
A3,roll_03,rf,overall,ALL,167,413.67709977088623,591.7631250667937,68.74129791074213
A3,roll_03,rf,pool_on,0,167,413.67709977088623,591.7631250667937,68.74129791074213
A3,roll_03,rf,pool_switch,0,167,413.67709977088623,591.7631250667937,68.74129791074213
A3,roll_03,rf,pv_regime,high,7,832.7558786117778,1011.0083064890941,141.08129178744107
A3,roll_03,rf,pv_regime,low,29,566.1841420447673,693.7049499954305,155.94462688783648
A3,roll_03,rf,pv_regime,med,19,539.30213238163,705.6465758258923,128.04442987659485
A3,roll_03,rf,pv_regime,night,112,326.6848560438066,499.18971049954047,31.580262153386535
A3,roll_03,rf,temp_bin,1,60,199.26580680593014,302.53128202338047,25.440255282412345
A3,roll_03,rf,temp_bin,2,99,539.7751081650074,715.0727910686077,89.36544448236869
A3,roll_03,rf,temp_bin,3,8,461.2989431308081,544.0093532320619,138.2753037993374
A3,roll_04,mlr,flag_demand_imputed,0,159,409.0663059616517,539.7375581931832,55.913588393544124
A3,roll_04,mlr,flag_demand_imputed,1,8,367.0856328418813,575.5723542919333,28.203228370334603
A3,roll_04,mlr,flag_pool_imputed,0,159,409.0663059616517,539.7375581931832,55.913588393544124
A3,roll_04,mlr,flag_pool_imputed,1,8,367.0856328418813,575.5723542919333,28.203228370334603
A3,roll_04,mlr,flag_pv_imputed,0,125,423.37864914485925,562.46148171451,57.333232890730045
A3,roll_04,mlr,flag_pv_imputed,1,42,358.47372779833995,473.69489685347565,46.4102921474985
A3,roll_04,mlr,flag_temp_imputed,0,157,403.9022199810776,534.3385911363473,56.07045413373866
A3,roll_04,mlr,flag_temp_imputed,1,10,456.55791736084984,643.6869672357655,31.282508253922302
A3,roll_04,mlr,gaplendemandbin,0,159,409.0663059616517,539.7375581931832,55.913588393544124
A3,roll_04,mlr,gaplendemandbin,3,8,367.0856328418813,575.5723542919333,28.203228370334603
A3,roll_04,mlr,gaplenpoolbin,0,159,409.0663059616517,539.7375581931832,55.913588393544124
A3,roll_04,mlr,gaplenpoolbin,3,8,367.0856328418813,575.5723542919333,28.203228370334603
A3,roll_04,mlr,gaplenpvbin,0,125,423.37864914485925,562.46148171451,57.333232890730045
A3,roll_04,mlr,gaplenpvbin,1,7,430.18766404326936,502.0793493053309,35.94343104495941
A3,roll_04,mlr,gaplenpvbin,2,19,281.5886323411239,341.3036317512971,31.544371656147526
A3,roll_04,mlr,gaplenpvbin,3,16,418.3999315466275,583.4373895250628,68.64282446333864
A3,roll_04,mlr,gaplentempbin,0,157,403.9022199810776,534.3385911363473,56.07045413373866
A3,roll_04,mlr,gaplentempbin,3,10,456.55791736084984,643.6869672357655,31.282508253922302
A3,roll_04,mlr,imputed_any,0,123,417.0198132701948,556.2088860396876,57.55654354280251
A3,roll_04,mlr,imputed_any,1,44,379.1997881455393,498.1171083668603,46.28253467662463
A3,roll_04,mlr,imputed_count,0,123,417.0198132701948,556.2088860396876,57.55654354280251
A3,roll_04,mlr,imputed_count,1,36,381.8918226574632,479.2076933247988,50.300158300244625
A3,roll_04,mlr,imputed_count,4,8,367.0856328418813,575.5723542919333,28.203228370334603
A3,roll_04,mlr,is_daylight,0,98,382.2608170784112,480.4475362620125,42.39079163906606
A3,roll_04,mlr,is_daylight,1,69,442.2705454630927,617.947618489098,71.90708407112638
A3,roll_04,mlr,overall,ALL,167,407.0552557523215,541.5082768696994,54.5861459972227
A3,roll_04,mlr,pool_on,0,167,407.0552557523215,541.5082768696994,54.5861459972227
A3,roll_04,mlr,pool_switch,0,167,407.0552557523215,541.5082768696994,54.5861459972227
A3,roll_04,mlr,pv_regime,high,7,292.5681063455059,383.62334063381417,49.33776955080771
A3,roll_04,mlr,pv_regime,low,48,398.25924436053236,561.3446586152481,75.96869153019247
A3,roll_04,mlr,pv_regime,med,9,702.7566079349676,831.2053934657552,92.27708193132675
A3,roll_04,mlr,pv_regime,night,103,393.09706568445523,508.1486228638422,41.684767610187954
A3,roll_04,mlr,temp_bin,1,42,357.7291449022195,429.26863218379475,36.98889005846532
A3,roll_04,mlr,temp_bin,2,98,436.8406110021351,604.0503894628025,62.814912775255785
A3,roll_04,mlr,temp_bin,3,26,379.047523327968,455.282521769905,52.664543345730486
A3,roll_04,mlr,temp_bin,4,1,287.98814000805567,287.98814000805567,37.21342011658869
A3,roll_04,persistence,flag_demand_imputed,0,159,377.67313250856006,548.3384414191545,46.29889435904378
A3,roll_04,persistence,flag_demand_imputed,1,8,173.20145427929262,449.95793287371225,8.329096318916275
A3,roll_04,persistence,flag_pool_imputed,0,159,377.67313250856006,548.3384414191545,46.29889435904378
A3,roll_04,persistence,flag_pool_imputed,1,8,173.20145427929262,449.95793287371225,8.329096318916275
A3,roll_04,persistence,flag_pv_imputed,0,125,421.9528650340532,593.3569766709453,53.534928978582144
A3,roll_04,persistence,flag_pv_imputed,1,42,206.94122794854144,359.1645987591767,17.5307345551553
A3,roll_04,persistence,flag_temp_imputed,0,157,377.78169187163047,550.0382066804143,46.61063589200945
A3,roll_04,persistence,flag_temp_imputed,1,10,212.39140792494126,439.0821080048149,11.028713859380826
A3,roll_04,persistence,gaplendemandbin,0,159,377.67313250856006,548.3384414191545,46.29889435904378
A3,roll_04,persistence,gaplendemandbin,3,8,173.20145427929262,449.95793287371225,8.329096318916275
A3,roll_04,persistence,gaplenpoolbin,0,159,377.67313250856006,548.3384414191545,46.29889435904378
A3,roll_04,persistence,gaplenpoolbin,3,8,173.20145427929262,449.95793287371225,8.329096318916275
A3,roll_04,persistence,gaplenpvbin,0,125,421.9528650340532,593.3569766709453,53.534928978582144
A3,roll_04,persistence,gaplenpvbin,1,7,315.83606134483,371.8949284842907,24.775034744188304
A3,roll_04,persistence,gaplenpvbin,2,19,213.45691570040975,320.3560631073373,20.941640646011848
A3,roll_04,persistence,gaplenpvbin,3,16,151.5623591323215,395.276309768554,10.310902239561202
A3,roll_04,persistence,gaplentempbin,0,157,377.78169187163047,550.0382066804143,46.61063589200945
A3,roll_04,persistence,gaplentempbin,3,10,212.39140792494126,439.0821080048149,11.028713859380826
A3,roll_04,persistence,imputed_any,0,123,422.81142832716733,596.0631608076646,54.05050206731943
A3,roll_04,persistence,imputed_any,1,44,214.3144095194048,360.7504999974152,17.72602771270456
A3,roll_04,persistence,imputed_count,0,123,422.81142832716733,596.0631608076646,54.05050206731943
A3,roll_04,persistence,imputed_count,1,36,223.4506217949853,337.74182661716094,19.814234689101955
A3,roll_04,persistence,imputed_count,4,8,173.20145427929262,449.95793287371225,8.329096318916275
A3,roll_04,persistence,is_daylight,0,98,309.8077122337435,470.04071948194803,30.51529459475107
A3,roll_04,persistence,is_daylight,1,69,450.35483919113824,634.458324911539,64.31388555585052
A3,roll_04,persistence,overall,ALL,167,367.8780820544635,544.0314664782638,44.47998187807959
A3,roll_04,persistence,pool_on,0,167,367.8780820544635,544.0314664782638,44.47998187807959
A3,roll_04,persistence,pool_switch,0,167,367.8780820544635,544.0314664782638,44.47998187807959
A3,roll_04,persistence,pv_regime,high,7,277.8180161744495,315.3416695713391,49.614252306428966
A3,roll_04,persistence,pv_regime,low,48,415.1282639255275,566.2857644435921,64.32581264255514
A3,roll_04,persistence,pv_regime,med,9,745.583080296643,1026.1987293464347,96.8353276095116
A3,roll_04,persistence,pv_regime,night,103,318.9758174638752,481.3066076963289,30.30776943850521
