mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score
25.076292832692463,8.260954802116533,6.684418280919393,0.7868091695527469,5,0.5,4,10,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10}",-565.4891569068043,-562.1233381257233,-420.91449554063644,-428.5400431259548,-251.87903419234055,-249.52915211130278,-413.07920333379366,128.11290022291544,62
27.183176914850872,6.555043567037132,6.524563153584798,1.0847800149226785,5,0.5,4,20,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 20}",-566.221762972292,-564.5065119062095,-420.84422167330797,-428.7088062804981,-251.7604101689635,-251.41169905531405,-413.90890200943073,128.35072907248892,71
26.58445938428243,7.485357997153744,6.552932500839233,0.5971769630636109,5,0.5,8,5,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 5}",-566.0867845260274,-563.9725354892395,-420.50688611226633,-427.5851187451354,-251.52268034566222,-249.94594307658616,-413.2699913824861,128.55508674386348,66
27.700599392255146,6.963452553869053,6.602433602015178,0.5345428327449773,5,0.5,8,10,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 10}",-566.0867845260274,-563.9725354892395,-420.50688611226633,-427.5851187451354,-251.52268034566225,-249.94594307658616,-413.2699913824861,128.55508674386348,66
26.99853281180064,6.692343142885935,6.271496534347534,0.4980427439344594,5,0.5,8,20,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 8, 'min_samples_split': 20}",-566.4467048861721,-565.4742779424599,-420.1549876811429,-427.57059578884673,-251.48313035544018,-251.05182929234462,-413.6969209910678,128.6920016725882,69
26.094584504763287,7.015756813069462,6.281127731005351,0.8139873872025687,5,0.5,16,5,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 5}",-576.128240848964,-568.3028938920262,-421.98676464385994,-426.5238243599987,-250.96168867327515,-252.09164089678993,-415.99917555248567,131.07721110140656,87
27.096957961718243,6.651660335675948,6.653800169626872,0.7442507804656083,5,0.5,16,10,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 10}",-576.128240848964,-568.3028938920262,-421.98676464385994,-426.5238243599987,-250.96168867327518,-252.0916408967899,-415.99917555248567,131.07721110140656,87
26.842597365379333,6.522912711750748,6.995572566986084,0.8941417949349661,5,0.5,16,20,"{'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 16, 'min_samples_split': 20}",-576.128240848964,-568.3028938920262,-421.98676464385994,-426.5238243599986,-250.96168867327518,-252.0916408967899,-415.99917555248567,131.07721110140656,87
33.15234895547231,11.02281849375911,7.581532279650371,0.7114584242075636,5,0.7,4,5,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 5}",-551.2733779020211,-557.592489741491,-430.06467184727995,-417.90119252662294,-247.7860155256874,-262.008971854081,-411.10445323286393,122.75594520611376,55
35.54553520679474,10.523947614510755,7.462252378463745,0.5535191824032092,5,0.7,4,10,"{'max_depth': 5, 'max_features': 0.7, 'min_samples_leaf': 4, 'min_samples_split': 10}",-551.3849013627703,-558.0951986796877,-429.9577139122999,-417.96886118592823,-247.7934580765889,-262.1672360749768,-411.22789488204194,122.84145152455469,56
